seq,word,hzctable,strokesnum,pinyins,strokes,strokesok,explanation
6212,檄,表3丙表1000字,17画,xí,一 丨 丿 丶 丿 丨 𠃍 一 一 丶 一 𠃌 丿 丿 一 丿 ㇏,true(a17~e17),檄 (形声。本义檄文)同本义 太祖得书，便命移檄。--《英烈传》制府檄下。--宋·文天祥《指南录后序》所有文檄，幕下儒生设意修词(文檄即檄文。古代用以征召、晓喻或声讨的文书)。--清·黄宗羲《柳敬亭传》奉檄守御。--清·方苞《左忠毅公逸事》又如传檄(传布檄文);羽檄(上插鸟羽的古代征兵军书)泛指信函 使君子年善?来檄可求。--王安石《寄丁中允》檄 用檄文晓谕或声讨 按察司行文檄了知县去。--《儒林外史》檄其人士，于政治宗教，皆欲檄xí〈古〉用于征召、晓谕、声讨的文书～文。传～声讨。
6214,懋,表3丙表1000字,17画,mào,一 丨 丿 丶 ㇇ 丶 乛 亅 丿 一 丨 丿 ㇏ ㇀ ㇃ 丶 丶,true(a17~e17),懋〈动〉(形声。从心，楙声。本义勉励，使人努力上进)同本义 懋，勉也。--《说文》懋建大命。--《书·盘庚》懋穑劝分，省用足财。--《国语·晋语四》又如懋学(勤学);懋扬(努力显扬);懋敬(勉励戒慎)极其用力 咸懋力以耘耔。--张衡《东京赋》通贸。交易、买卖 懋迁有无化居。--《书·益稷》懋〈形〉通茂。大;盛大 予懋乃德，嘉乃丕绩。--《书·大禹谟》又如懋功(大功);懋典(盛典);懋业(大业)美好 呜呼懋哉。懋mào⒈勉力，努力。⒉大，盛大～功。
6216,翳,表3丙表1000字,17画,yì,一 丿 一 一 丿 丶 ㇄ 丿 ㇍ ㇇ ㇏ 𠃌 丶 ㇀ 𠃌 丶 ㇀,true(a17~e17),翳 (形声。从羽，嫛声。本义用羽毛做的华盖，舞具)同本义 翳，华盖也。--《说文》。朱骏声通训定声以羽覆车盖，所谓羽葆幢也。病证名 指引起黑睛(角膜)混浊或溃陷的外障眼病以及病变愈后遗留于黑睛的疤痕凡眼内、外障眼病所生遮蔽视线影响视力的症状皆可称翳起障蔽作用的东西 鸟名 翳 遮蔽，掩盖 翳，障也。--《广雅》百神翳其备降兮。--《楚辞·离骚》。注翳，蔽也。石嵯以翳yì⒈遮蔽树大～日。⒉眼角膜所生的膜状物，能遮蔽视线白～（俗称翳子）。⒊〈古〉用羽毛做的舞具左手操～。
6217,礅,表3丙表1000字,17画,dūn,一 丿 丨 𠃍 一 丶 一 丨 𠃍 一 ㇇ 亅 ㇀ 丿 一 丿 ㇏,true(a17~e17),礅 粗大的整块石头 礅 dūn厚而粗大的整块石头。
6218,磴,表3丙表1000字,17画,dèng,一 丿 丨 𠃍 一 ㇇ 丶 丿 丿 ㇏ 一 丨 𠃍 一 丶 丿 一,true(a17~e17),磴 山路上的石台阶 道皆砌石为磴。--清·姚鼐《登泰山记》又如磴石(即石级);磴道(登山的石路);磴栈(在山岩上用木架成的路)磴 用于台阶或楼梯 磴路磴dèng 1.石台阶。 2.石桥。 3.石凳。 4.台阶的一级。磴tēng 1.增益;增长。磴dēng 1.蹬;踢。
6226,嚅,表3丙表1000字,17画,rú,丨 𠃍 一 一 ㇀ 乛 丨 丶 丶 丶 丶 一 丿 丨 𠃌 丨 丨,true(a17~e17),嚅 欲言 细语貌 嚅rú
6230,蟥,表3丙表1000字,17画,huáng,丨 𠃍 一 丨 一 丶 一 丨 丨 一 丨 𠃍 一 丨 一 丿 丶,true(a17~e17),蝗 蝗虫 蝗，螽也。从虫，皇声。--说文》蝗螟农夫得而杀之。--《吕氏春秋》又如蝗螟(蝗与螟。庄稼的两种害虫);蝗螽(即蝗虫)蝗灾。蝗虫造成的灾荒 蝗虫蟥huáng
6251,镪,表3丙表1000字,17画,qiāng,丿 一 一 一 𠄌 𠃍 一 ㇉ 丨 𠃍 一 丨 𠃍 一 丨 一 丶,true(a17~e17),镪 通纇。穿钱的绳子。引申为成串的铜钱。也泛指钱币 货殖私庭，藏镪巨万。--左思《蜀都赋》购尔镪三百，小惠何足论?--唐·白居易《赎鸡》又如镪道(输送则赋的道路)银子或银锭 镪qiǎng〈古〉指成串的钱，一贯钱◇指银子或银锭藏～。白～。镪qiāng
6253,罅,表3丙表1000字,17画,xià,丿 一 一 丨 ㇄ 丨 丨 一 乛 丿 一 乚 丿 丶 丿 一 亅,true(a17~e17),罅 (形声。从缶，虖声。缶，瓦器。本义裂，开裂) 同本义 罅，裂也。--《说文》。朱骏声曰烧缶善裂，即考工旊人所谓薜也。刘注栗皮拆罅而发也。当中还罅着几寸宽一个空当儿。--《老残游记》如合掌，中罅。--《徐霞客游记》又如罅裂(开裂);罅发(爆裂;开裂)罅 裂缝;缝隙 徐而察之，则山下皆石穴罅。--宋·苏轼《石钟山记》多松，生石罅，皆平顶。--清·姚鼐《登泰山记》又如罅穴(缝隙和漏洞);罅洞(缝隙和漏洞);罅隙;罅缝漏洞 姑且修弊补罅，休劳息困，以与久疲之民罅xià裂缝。
6255,簌,表3丙表1000字,17画,sù,丿 一 丶 丿 一 丶 一 丨 𠃍 一 丨 丿 丶 丿 乛 丿 ㇏,true(a17~e17),簌 沙沙作响 簌簌植物的叶子渐渐变黄，在秋风中簌簌地落下来。--《大自然的语言》淑英的眼泪簌簌地流了下来。--《党员登记表》簌sù①像声词。指风吹叶子等的声音耳听树叶～ ～的响。②纷纷坠落的样子～ ～热泪流。
6266,魍,表3丙表1000字,17画,wǎng,丿 丨 𠃍 一 一 丿 乚 𠃋 丶 丨 𠃌 丶 丿 一 丶 一 ㇄,true(a17~e17),魍 (形声。从鬼，罔声。本义魍魉) 同本义 魍魉魍wǎng
6270,邈,表3丙表1000字,17画,miǎo,丿 丶 丶 丿 ㇁ 丿 丿 丿 丨 𠃍 一 一 丿 乚 丶 ㇋ ㇏,true(a17~e17),邈 (形声。从辵，貌声。本义距离遥远)同本义，通藐 振景拔迹，顾邈同列。--陆机《谢平原内史表》互相轩邈。--吴均《与朱元思书》又如邈若山河(形容遥远得如隔山河);邈绵(遥远;旷远);邈廓(辽阔);邈远(遥远);邈然(遥远的样子)久远。指时间长 渺茫，凝不清 高远，超卓 邈miǎo⒈远悠～。⒉通'藐'。轻视。
6284,燮,表3丙表1000字,17画,xiè,丶 一 一 一 丨 𠃍 一 ㇀ 丿 丿 丶 ㇀ 丿 丿 丶 ㇇ ㇏,true(a17~e17),燮 (会意。从言，从又炎。表示用言语调和。本义协和;调和) 同本义 燮友柔克。--《书·洪范》又如燮理阴阳(协调各部门工作);燮和(协和;亦指宰相的政务);燮务(燮理政务)燮xiè调和，谐和～理（调理）。
6285,鹫,表3丙表1000字,17画,jiù,丶 一 丨 𠃍 一 亅 丿 丶 一 丿 乚 丶 丿 𠃌 丶 ㇉ 一,true(a17~e17),鹫 老雕 鹫鸟，黑色，多子。师旷曰，南方有鸟，名曰羌鹫，黄头赤目，五色皆备。--《说文》鹫，雕也。--《广雅》生奇材木箭竿就(鹫)羽。--《汉书·匈奴传》。注大雕也。产于温带和热带地区的若干种大型猛禽，与鹰类、雕类和隼类都有亲缘关系，但爪较弱，头多秃，主要或全部以腐肉为食，构成鹫科(aegypiidae)和新域鹫科(cathartidae)，其中包括一些最大的飞禽。如鹫羽(老雕的羽毛。又叫鹫翎)灵鹫山的简称 鹫jiù大型猛禽的一类秃～（也叫'座山雕'），能捕食山羊、野兔等。已少见，禁止猎杀。
6290,癍,表3丙表1000字,17画,bān,丶 一 丿 丶 ㇀ 一 一 丨 ㇀ 丶 一 丿 丶 一 一 丨 一,true(a17~e17),癍  皮肤上生斑点的病，亦指皮肤上生的斑点。
6293,濡,表3丙表1000字,17画,rú,丶 丶 ㇀ 一 ㇀ 乛 丨 丶 丶 丶 丶 一 丿 丨 𠃌 丨 丨,true(a17~e17),濡 古水名 濡，濡水，出涿郡故安，东入涞。--《说文》在河北省尿 病方今客肾濡，此所谓肾痹也。--《史记》通儒。儒士，学者海内称之曰濡术之宗。--《济阴太守孟郁修尧庙碑》少以濡术。--《尉卫卿衡方碑》假借为堧。空地自以城池道濡麦。--《鲁相史晨飨孔庙后碑》濡 沾湿 不濡其翼。--《诗·曹风·候人》春雨露既濡。--《礼记·祭义》濡濯弃于坎。--《礼记·丧大记》今客贤濡。--《史记·扁仓传》又如濡墨濡rú⒈潮湿～衣。⒉浸，润泽～笔。⒊沾染耳～目染。⒋停留，迟慢～滞。～缓。⒌柔软，含忍～木。～忍。濡nuán 1.水名。今河北省滦河。濡ér 1.谓以汁调和烹煮。濡róu 1.见'濡忍'﹑'濡愞'。濡ruǎn 1.柔软;柔弱。濡nuò 1.水貌。见《集韵．去过》。 2.通'糯'。黏性的。
6294,濮,表3丙表1000字,17画,pú,丶 丶 ㇀ 丿 丨 丨 丨 丶 丿 一 丶 丿 一 一 一 丿 ㇏,true(a17~e17),濮〈名〉古水名 濮，濮水出东郡濮阳，南入钜野。--《说文》桑间濮上之音。--《礼记·乐记》钓于濮水。--《庄子·秋水》古州名 濮pú
6295,濞,表3丙表1000字,17画,bì、pì,丶 丶 ㇀ 丿 丨 𠃍 一 一 一 丨 𠃍 一 丨 一 一 丿 丨,true(a17~e17),濞--漾濞县，中国云南省的一个县濞bì［漾濞］县名，在云南省。濞pì 1.象声词。
6296,濠,表3丙表1000字,17画,háo,丶 丶 ㇀ 丶 一 丨 𠃍 一 ㇀ 乛 一 丿 ㇁ 丿 丿 丿 ㇏,true(a17~e17),濠〈名〉水名 游于濠梁之上。--《庄子·秋水》。司马注水名也。又如濠上(濠水之滨);濠梁(濠水上的桥梁。引申指逍遥闲游之地);濠濮闲想(相传庄子与惠施优游濠梁之上，又庄子曾钓于濮水，拒绝楚王的聘请，因以濠濮比喻消遥闲居、清淡无为的思绪)护城河 古州名。濠州 濠háo⒈护城河城～。⒉沟渠，沟～沟。战～。防空～。⒊濠水，在安徽省。
6297,濯,表3丙表1000字,17画,zhuó、zhào,丶 丶 ㇀ 𠃍 丶 ㇀ 𠃍 丶 ㇀ 丿 丨 丶 一 一 一 丨 一,true(a17~e17),濯 (形声。从水，翟声。本义洗)同本义 濯，洒也。--《广雅》视壶濯及豆笾。--《仪礼·特牲礼》。注溉也。王乃淳濯飨醴。--《国语·周语》。注洗也。沧浪之水清兮，可以濯吾缨。--《楚辞·渔父》可以濯罍。--《诗·大雅·泂酌》濯冠沐浴告祭酒，如此至宝存岂多?--韩愈《石鼓歌》濯清莲而不妖。(清莲，清净的水。妖妖艳，妖媚。)--宋·周敦颐《爱莲说》又如濯缨(洗涤帽带。指避世隐居或清高自守);濯磨(洗涤磨炼，以求上进);濯足(本谓洗去脚污◇以濯足比喻清除世尘，保持高洁);濯沐(洗涤)涤濯zhuó洗～手。濯zhào 1.船桨。
6298,蹇,表3丙表1000字,17画,jiǎn,丶 ㇀ 乛 一 一 丨 丨 一 丿 ㇏ 丨 𠃍 一 丨 一 丿 ㇏,true(a17~e17),蹇 (形声。从足，寒省声。本义跛足)同本义 蹇，跛也。--《说文》蹇膝伸不屈、易蹇、往蹇来连。--《素问·骨空论》驾蹇驴而无策兮。--《楚辞·谬谏》鄐克偻，而鲁使蹇。--《史记·晋世家》策蹇驴，囊图书。--马中锡《中山狼传》红装而蹇者。--明·袁宏道《满井游记》又如蹇兔(不能急走的跛脚兔。比喻弱小者);蹇驴(走不快的羸弱之驴);蹇人上天(跛子登天。比喻不可能的事)艰阻，不顺利 蹇侘傺而含戚。--《楚辞·九章·哀郢》又如蹇拙(艰险;不走运);蹇蹇(艰难、不顺遂的样子);蹇剥(艰蹇jiǎn⒈跛，行动迟缓策～驴（策鞭打）。特指劣马或跛驴策～赴前程。⒉钝，困苦，不顺利～涩。～滞。前途多～。⒊〈古〉通'謇'。口吃，结巴。蹇qiān 1.通'褰'。揭;提起。参见'蹇裳'。 2.通'攓'﹑'搴'。拔取;得到。
6300,邃,表3丙表1000字,17画,suì,丶 ㇀ 乛 丿 丶 丶 丿 一 丿 ㇁ 丿 丿 丿 丶 丶 ㇋ ㇏,true(a17~e17),邃 (形声。从穴。遂声。穴是汉字部首之一。从穴的字多与洞穴有关。本义深远)同本义 邃，深远也。--《说文》邃，深也。--《小尔雅》闺中既邃远兮。--《离骚》高堂邃宇。--《楚辞·招魂》坐潭上，四面竹树环合，寂寥无人，凄神寒骨，悄怆幽邃。--唐·柳宗元《至小丘西小石潭记》又如邃户(幽深的门户);邃密(深宫);邃宇(深广的房子);邃室(幽深的房间);邃阁(深幽的楼阁);邃殿(深广的殿堂);邃路(漫长的道路);邃远(深远);邃屋(深幽的房屋);邃房(深广的房舍)遥远 邃古之前，坤枢未转，英伦诸岛乃属冰邃suì深远（指空间、时间、程度等）深～。～古。岩洞逶～（逶曲折）。〈引〉精深少（少年）～于学。
6303,擘,表3丙表1000字,17画,bò、bāi,𠃍 一 丿 丨 𠃍 一 丶 一 丶 丿 一 一 丨 丿 一 一 亅,true(a17~e17),擘 (形声。从手，辟声。本义大拇指) 同本义 于齐国之士，吾必以仲子为巨擘焉。--《孟子·滕文公下》又如擘指(大拇指)擘 分开;剖裂 乃擘青天而飞去。--唐·李朝威《柳毅传》又如擘开(裂开，切开);擘窠书(大字的通称口擘窠，原指篆刻印章时加以分格，以便匀排);擘析(分析，剖析)拨弹琴弦的指法。用拇指抬弦称擘。引申为弹奏 若论弹琴擘阮，前后绝伦。--董解元《西厢记》又如擘阮(谓弹琴)砍，劈击 擘画如今那擘 bò大拇指巨～。【擘划】见【擘画】。【擘画】计划；布置。又作擘划。
6307,蟊,表3丙表1000字,17画,máo,㇇ 丶 乛 亅 丿 丨 𠃍 一 丨 一 丶 丨 𠃍 一 丨 一 丶,true(a17~e17),蟊 (形声)同本义 蟊贼蟊疾。--《诗·大雅·瞻卬》又如蟊螟(桅庄稼的两种害虫);蟊疾(蟊虫为害)喻桅人民或国家的人或事 蟊贼去其螟螣，及其蟊贼。--《诗·小雅·瞻卬》我有蟊贼，岑君遏之。--《后汉书·岑彭传》蟊贼内讧。--《诗·大雅·召昮》蟊máo蟊méng 1.古代占卜时的一种龟兆。
6308,鹬,表3丙表1000字,17画,yù,㇇ 丶 乛 亅 丿 丨 𠃌 丿 丶 丨 𠃍 一 丿 𠃌 丶 ㇉ 一,true(a17~e17),鹬 (形声。从鸟，矞声。本义水鸟鹬)同本义 鹬，翠鸟也。知天将雨。--《说文》知天文者冠鹬。--《礼记》鹬如鹑，色苍嘴长，在泥涂间鹬鹬声，村民云田鸡所化，亦鹌鹑类也。苏秦所谓鹬蚌相持者，即此。--《本草纲目》蚌方出曝，而鹬啄其肉。--《战国策》又如鹬鹬(水鹬鸟的叫声);鹬冠(鹬毛冠。古代为天文者之冠)鹬科多数种类鸟的通称 栗色，尾和体侧具有横斑鹬蚌相争，渔翁得利鹬yù鸟名。鹬鸟，嘴和脚均长，趾间无蹼，羽毛茶褐色。常在水边或水田里捕食小鱼、小虫和贝类等。此鸟已少见，要保护，禁止猎杀。争斗，两败俱伤，让第三者得利。鹬shù 1.见'鹬子'。
6312,鬈,表3丙表1000字,18画,quán,一 丨 一 一 一 𠃋 丶 丿 丿 丿 丶 丿 一 一 丿 ㇏ 𠃌 乚,true(a18~e18),鬈〈形〉头发好。引申为美好 鬈，发好也。--《说文》卢重环，其人美且鬈。--《诗·齐风·卢令》。毛传鬈，好貌。头发卷曲 鬈 〈名〉卷曲的毛 百工商贾不得服长鬈貂。--《管子》鬈quán⒈头发美。⒉头发卷曲～发。
6314,瞽,表3丙表1000字,18画,gǔ,一 丨 一 丨 𠃍 一 丶 丿 ㇀ 一 丨 ㇇ ㇏ 丨 𠃍 一 一 一,true(a18~e18),瞽 (形声。从目，鼓声。本义瞎眼)同本义(虽瞎但有眼珠) 瞽，目但有朕也。--《说文》瞽子。--《书·尧典》。传无目曰瞽。瞽者仰视而不见星。--《荀子·解蔽》将衒外以惑愚瞽也。--明·刘基《卖柑者言》又如瞽目(眼睛瞎;盲人);瞽者(眼睛失明的人);瞽旷(指师旷);瞽目先生(说书盲人)没有识别力 未见颜色而言，谡之瞽。--《论语·季氏》是犹蟪蛄不识春秋，朝菌不知晦朔遽以不变名之，真瞽说也。--又如瞽说(瞎说);瞽言瞽〈名〉古代乐师。古代以目盲者为乐瞽gǔ眼瞎～者。～叟。
6319,鞣,表3丙表1000字,18画,róu,一 丨 丨 一 丨 𠃍 一 一 丨 ㇇ 丶 乛 亅 丿 一 丨 丿 ㇏,true(a18~e18),鞣 鞣革 鞣，聏也。从革从柔，柔亦声。--《说文》。徐锴曰皮革之柔聏也。又如鞣皮子;鞣料同蹂。蹂躏 大鞣长平。--唐·韩愈《曹成王碑》鞣革鞣róu用栲胶、鱼油、化学药品等使兽皮柔软制成皮革～皮子。
6320,藜,表3丙表1000字,18画,lí,一 丨 丨 丿 一 丨 丿 丶 丿 𠃌 丿 丿 ㇏ 亅 丶 ㇀ 丿 丶,true(a18~e18),藜 一种普通的蔓生藜 藜，藜草也。--《说文》聚橡栗藜藿而食之。--《大戴礼记·曾子制言》。注藿也。藜藿之羹。--《史记·太史公自序》。正义似藿而表赤。藜科。茎直立，叶子菱状卵形，边缘有齿牙，下面被粉状物，花黄绿色，嫩叶可食。如藜杖(用藜茎制成的手杖);藜芘(藜编的璧障);藜床(藜茎编的床塌)藜藿尧王天下也，…粝粢之食，藜藿之羹。--《韩非子·五蠹》(藜藿--吃野菜。动用)藜（蔾）lí一年生草本，花黄绿色。嫩叶可吃，全草可供药用，老茎可做拐杖。
6321,藠,表3丙表1000字,18画,jiào,一 丨 丨 丿 丨 𠃍 一 一 丿 丨 𠃍 一 一 丿 丨 𠃍 一 一,true(a18~e18),藠jiào
6323,醪,表3丙表1000字,18画,láo,一 丨 𠃍 丿 ㇄ 一 一 𠃍 丶 ㇀ 𠃍 丶 ㇀ 丿 ㇏ 丿 丿 丿,true(a18~e18),醪〈名〉(形声。从酉，表示与酒有关，声。本义汁滓混合的酒)同本义。即浊酒 酒的总称 醪糟，醪糟儿醪láo汁和滓混合的酒～糟（糯米酒）。也泛指酒浊～。醇～。
6324,蹙,表3丙表1000字,18画,cù,一 丿 丨 一 一 亅 丿 丶 ㇂ 丿 丶 丨 𠃍 一 丨 一 丿 ㇏,true(a18~e18),蹙 (形声。从足，戚声。本义紧迫，急促)同本义 政事愈蹙。--《诗·小雅·小明》又如蹙变(急速变化)困窘 自吾氏三世居是乡，积于今六十岁矣，而乡邻之生日蹙。--柳宗元《捕蛇者说》又如蹙迫(困窘，窘迫);蹙境(边境防务窘迫)愁苦的样子 局促不安的样子 蹙然衣粗食恶。--《荀子》又如蹙促(局促不安的样子)狭窄，狭小 蹙 <蹙 cù①紧迫穷～。②皱（眉头）；收缩别老～着眉头。【蹙眉】皱眉头。
6326,燹,表3丙表1000字,18画,xiǎn,一 丿 ㇁ 丿 丿 丿 丶 一 丿 ㇁ 丿 丿 丿 丶 ㇀ 丿 丿 ㇏,true(a18~e18),燹 焚烧 及闻蕙棺被燹，顿违共穴之情。--《红楼梦》燹xiǎn火，野火。特指兵火，战火烽～。
6327,餮,表3丙表1000字,18画,tiè,一 丿 ㇇ 丶 丿 ㇏ 丿 丿 丿 丿 ㇏ 丶 𠃍 一 一 𠄌 丿 丶,true(a18~e18),餮〈形〉贪，贪食 斯民乃食餮。--苏舜钦《悲二字联句》天下之民以比三凶，谓之饕餮。--《左传·文公十八年》。注贪财为饕，贪食为餮。餮tiè
6328,瞿,表3丙表1000字,18画,qú、jù,丨 𠃍 一 一 一 丨 𠃍 一 一 一 丿 丨 丶 一 一 一 丨 一,true(a18~e18),瞿〈形〉 qu(会意兼形声。《说文》从隹。隹，短尾鸟的总称)。本义惊视的样子 同本义 瞿，隼之视也。--《说文》见似目瞿，闻名心瞿。--《礼记·杂记》瞿大视貌。--《字林》公瞿然失席曰。--《礼记·檀弓》子綦瞿然。--《庄子·徐无鬼》瞿〈名〉同戳。戟一类的兵器 一人冕执瞿，立于西垂。--《书·顾命》通衢。四通八达的大道 瞿昙氏的省称。亦指佛教或与佛教有关的事物 瞿qú姓。瞿jù 1.惊貌;惊视貌。 2.惊惧。
